"player_id","team_pts","opp_pts","minutes","fgatt","efficiency"
"1795","55",82,64,10,9,4
"1796","55",57,60,16,5,2
"1797","55",75,68,16,9,9
"1798","55",73,77,12,5,9
"1799","55",76,67,6,0,0
"1800","55",69,79,2,0,2
"1801","55",64,66,15,5,1
"1802","55",61,74,7,2,4
"1803","55",90,76,10,6,8
"1804","55",76,63,10,4,-5
"1805","55",71,67,9,4,7
"1806","55",61,73,23,8,6
"1807","56",77,89,26,6,5
"1808","56",79,63,23,7,4
"1809","56",65,73,31,9,11
"1810","56",68,60,25,8,0
"1811","56",92,84,19,3,0
"1812","56",74,66,20,5,6
"1813","56",61,64,18,3,2
"1814","56",64,81,22,10,17
"1815","56",66,81,20,7,8
"1816","56",79,68,28,9,17
"1817","56",67,75,23,5,1
"1818","56",73,83,21,8,2
"1819","56",65,75,24,9,13
"1820","56",86,89,27,6,19
"1821","56",81,70,11,3,6
"1822","56",65,73,24,7,9
"1823","56",77,80,19,4,-1
"1824","56",73,86,28,8,13
"1825","56",72,65,18,9,1
"1826","56",91,74,18,9,12
"1827","56",89,75,20,4,5
"1828","56",82,77,19,8,8
"1829","56",77,67,29,8,17
"1830","56",76,80,15,7,7
"1831","56",65,76,24,4,11
"1832","56",79,46,19,4,2
"1833","56",74,61,19,6,4
"1834","56",81,89,20,6,6
"1835","57",71,74,18,4,5
"1836","57",88,90,25,9,6
"1837","57",63,79,24,4,5
"1838","57",82,77,26,5,4
"1839","57",79,65,24,7,12
"1840","57",70,66,18,3,6
"1841","57",64,61,22,5,7
"1842","57",71,88,19,0,1
"1843","57",76,68,11,2,2
"1844","57",67,89,21,3,1
"1845","57",83,75,20,5,14
"1846","57",77,83,35,11,29
"1847","57",102,107,33,16,11
"1848","57",76,81,21,8,9
"1849","57",68,76,21,8,3
"1850","57",77,70,28,10,23
"1851","57",80,77,26,6,5
"1852","57",70,71,20,10,5
"1853","57",78,76,15,4,0
"1854","57",72,68,23,5,1
"1855","57",74,93,15,4,2
"1856","57",78,86,10,2,3
"1857","57",82,64,17,5,10
"1858","57",57,60,23,6,14
"1859","57",75,68,21,5,13
"1860","57",73,77,23,6,11
"1861","57",76,67,19,2,2
"1862","57",69,79,20,8,0
"1863","57",64,66,23,8,14
"1864","57",61,74,17,2,1
"1865","57",90,76,23,5,11
"1866","57",76,63,24,8,15
"1867","57",71,67,24,8,3
"1868","57",61,73,27,7,-3
"1869","58",54,75,17,6,8
"1870","58",87,90,5,2,4
"1871","58",68,78,15,5,3
"1872","58",65,79,7,3,4
"1873","58",82,101,8,5,10
"1874","58",85,76,19,10,14
"1875","58",66,74,22,7,9
"1876","58",88,71,10,4,2
"1877","58",96,95,9,5,3
"1878","58",83,75,13,3,6
"1879","58",76,72,14,5,2
"1880","58",89,67,20,4,10
"1881","58",79,69,15,7,1
"1882","58",63,69,15,5,-3
"1883","58",65,67,11,5,-1
"1884","58",71,74,13,9,-4
"1885","58",83,96,12,8,6
"1886","58",78,76,25,12,14
"1887","58",71,83,22,6,3
"1888","58",68,72,22,9,9
"1889","58",64,90,20,10,-5
"1890","58",86,63,16,8,11
"1891","58",85,101,20,7,2
"1892","58",75,89,14,3,4
"1893","58",65,76,28,9,8
"1894","58",80,89,19,9,8
"1895","58",89,79,14,5,11
"1896","58",69,70,18,6,0
"1897","58",66,82,13,5,1
"1898","58",66,71,12,4,1
"1899","58",89,81,23,9,11
"1900","58",67,71,22,8,-1
"1901","58",84,55,24,6,12
"1902","59",74,71,34,8,3
"1903","59",79,65,16,5,2
"1904","59",78,68,30,4,10
"1905","59",87,73,23,5,6
"1906","59",72,75,32,4,4
"1907","59",101,82,23,7,13
"1908","59",88,102,31,8,17
"1909","59",59,97,22,6,1
"1910","59",76,80,33,11,7
"1911","59",68,79,29,9,4
"1912","59",105,100,36,7,20
"1913","59",75,83,31,5,14
"1914","59",99,105,20,2,12
"1915","59",69,79,23,7,3
"1916","59",73,69,38,10,16
"1917","59",90,83,32,13,16
"1918","59",69,87,31,8,14
"1919","59",73,80,24,5,0
"1920","59",65,72,37,12,13
"1921","59",66,72,31,10,17
"1922","59",79,81,40,12,17
"1923","59",64,82,20,1,-2
"1924","59",60,57,22,4,4
"1925","59",79,75,35,7,7
"1926","59",69,79,18,3,7
"1927","59",74,92,26,6,5
"1928","59",87,74,33,11,17
"1929","59",76,65,27,7,9
"1930","59",82,66,14,4,4
"1931","59",64,74,33,5,6
"1932","59",80,69,14,4,1
"1933","59",72,69,32,6,7
"1934","59",67,71,30,6,9
"1935","59",72,84,17,4,10
"1936","60",75,54,9,2,3
"1937","60",65,79,12,3,6
"1938","60",82,87,15,4,7
"1939","60",70,64,22,8,12
"1940","60",60,68,22,3,8
"1941","60",66,70,14,6,3
"1942","60",75,87,17,6,13
"1943","60",81,64,18,7,8
"1944","60",57,72,15,6,1
"1945","60",75,83,10,5,1
"1946","60",100,105,15,4,4
"1947","60",64,85,10,4,9
"1948","60",85,78,18,6,14
"1949","60",69,73,17,6,5
"1950","60",67,65,21,6,9
"1951","60",90,74,21,4,6
"1952","60",87,80,21,4,15
"1953","60",66,80,11,4,3
"1954","60",54,68,18,3,10
"1955","60",77,75,18,8,15
"1956","60",66,64,20,6,5
"1957","60",84,80,27,8,11
"1958","60",63,78,17,4,3
"1959","60",80,76,24,8,5
"1960","60",74,87,19,12,6
"1961","60",83,76,19,3,5
"1962","60",46,79,13,4,6
"1963","60",71,66,15,2,5
"1964","60",76,90,17,4,-2
"1965","60",64,76,18,4,5
"1966","60",63,76,18,8,7
"1967","60",73,61,23,8,25
"1968","60",73,61,19,6,10
"1969","61",69,80,21,4,11
"1970","61",64,81,15,4,-1
"1971","61",59,71,18,4,3
"1972","61",73,65,12,2,6
"1973","61",64,70,18,3,0
"1974","61",69,80,24,11,8
"1975","61",62,60,12,4,2
"1976","61",72,87,16,5,6
"1977","61",65,62,22,9,5
"1978","61",80,76,20,9,0
"1979","61",68,76,17,5,3
"1980","61",79,72,23,9,20
"1981","61",79,85,20,7,10
"1982","61",82,87,19,5,2
"1983","61",89,86,23,6,2
"1984","61",57,65,30,10,11
"1985","61",81,71,9,1,1
"1986","61",69,74,12,3,3
"1987","61",56,70,20,4,12
"1988","61",80,73,6,4,0
"1989","61",58,78,22,9,7
"1990","61",88,67,14,5,14
"1991","61",60,77,20,10,13
"1992","61",63,86,20,10,5
"1993","61",71,89,6,2,-1
"1994","61",80,84,33,13,25
"1995","61",69,77,19,6,14
"1996","61",74,80,15,5,10
"1997","61",67,76,11,4,1
"1998","61",71,65,13,7,2
"1999","61",88,68,17,8,15
"2000","61",74,68,13,7,7
"2001","61",65,77,10,4,2
"2002","61",65,78,9,3,3
"2003","62",89,77,31,3,22
"2004","62",90,87,40,4,19
"2005","62",94,93,31,5,8
"2006","62",87,82,35,4,9
"2007","62",75,72,23,5,7
"2008","62",88,72,30,10,22
"2009","62",87,79,18,5,12
"2010","62",62,65,23,7,7
"2011","62",85,72,35,9,23
"2012","62",82,85,27,5,13
"2013","62",72,80,29,9,18
"2014","62",94,77,18,5,10
"2015","62",79,92,23,5,8
"2016","62",75,65,17,5,1
"2017","62",83,77,16,2,2
"2018","62",71,81,26,9,12
"2019","62",74,69,24,5,10
"2020","62",91,84,28,6,18
"2021","62",80,87,12,3,3
"2022","62",83,72,22,2,4
"2023","62",91,85,35,5,13
"2024","62",77,60,23,8,4
"2025","62",93,82,28,8,15
"2026","62",112,108,7,0,1
"2027","62",88,78,19,4,12
"2028","62",76,65,8,2,1
"2029","62",75,67,2,0,0
"2030","62",84,75,15,1,10
"2031","62",66,64,11,3,6
"2032","62",74,64,3,0,1
"2033","63",75,54,7,0,2
"2034","63",65,79,4,2,3
"2035","63",82,87,13,6,6
"2036","63",70,64,23,10,15
"2037","63",60,68,11,5,-2
"2038","63",66,70,10,4,3
"2039","63",75,87,13,2,0
"2040","63",81,64,19,4,4
"2041","63",57,72,17,10,-2
"2042","63",75,83,20,7,3
"2043","63",72,76,20,8,-1
"2044","63",100,105,12,5,5
"2045","63",64,85,13,2,-2
"2046","63",85,78,8,7,10
"2047","63",69,73,20,9,9
"2048","63",67,65,17,6,13
"2049","63",90,74,15,3,6
"2050","63",87,80,16,6,5
"2051","63",66,80,26,15,16
"2052","63",54,68,24,8,4
"2053","63",77,75,15,8,14
"2054","63",66,64,18,2,1
"2055","63",84,80,31,13,17
"2056","63",63,78,18,5,0
"2057","63",80,76,17,9,12
"2058","63",74,87,24,6,4
"2059","63",83,76,8,1,-1
"2060","63",46,79,14,4,-3
"2061","63",71,66,22,12,5
"2062","63",76,90,15,5,8
"2063","63",64,76,11,5,0
"2064","63",63,76,21,5,9
"2065","63",73,61,15,6,-3
"2066","63",73,61,17,4,13
"2067","64",76,80,14,3,1
"2068","64",93,94,15,7,12
"2069","64",79,82,14,6,-2
"2070","64",78,100,18,6,3
"2071","64",60,62,31,10,9
"2072","64",94,78,12,2,2
"2073","64",72,57,18,4,11
"2074","64",69,67,23,8,9
"2075","64",85,79,13,5,3
"2076","64",77,87,19,6,11
"2077","64",80,91,22,9,5
"2078","64",105,99,21,6,9
"2079","64",107,102,26,4,12
"2080","64",89,92,27,8,10
"2081","64",77,80,18,6,2
"2082","64",74,90,17,6,2
"2083","64",96,83,19,6,7
"2084","64",76,78,19,6,-6
"2085","64",76,78,21,9,7
"2086","64",85,91,26,5,4
"2087","64",74,91,22,9,4
"2088","64",82,93,15,3,2
"2089","64",95,90,10,1,0
"2090","64",93,95,18,4,4
"2091","64",77,82,24,9,9
"2092","64",79,69,18,9,8
"2093","64",80,74,14,3,0
"2094","64",75,85,17,5,9
"2095","64",75,84,17,2,0
"2096","64",96,90,14,6,5
"2097","64",79,62,22,7,3
"2098","64",68,74,20,6,2
"2099","64",76,92,18,3,2
"2100","64",63,80,24,3,-1
"2101","65",77,89,18,6,5
"2102","65",79,63,19,3,5
"2103","65",65,73,17,7,8
"2104","65",68,60,18,6,4
"2105","65",92,84,40,8,19
"2106","65",74,66,16,4,8
"2107","65",61,64,24,6,16
"2108","65",64,81,20,4,11
"2109","65",66,81,16,3,3
"2110","65",79,68,11,5,9
"2111","65",67,75,21,4,7
"2112","65",73,83,20,5,21
"2113","65",65,75,16,1,6
"2114","65",86,89,7,3,7
"2115","65",81,70,16,7,15
"2116","65",69,63,18,6,12
"2117","65",65,73,20,4,12
"2118","65",77,80,14,4,0
"2119","65",73,86,19,8,9
"2120","65",72,65,20,6,12
"2121","65",91,74,22,8,8
"2122","65",78,90,13,7,-1
"2123","65",79,75,13,3,4
"2124","65",89,75,20,7,12
"2125","65",82,77,18,6,5
"2126","65",77,67,15,5,-2
"2127","65",76,80,25,6,18
"2128","65",65,76,13,4,3
"2129","65",79,46,19,4,12
"2130","65",74,61,12,4,8
"2131","65",81,89,15,2,4
"2132","65",69,72,35,10,19
"2133","65",71,67,15,5,2
"2134","65",61,73,20,6,8
"2135","66",80,69,29,10,1
"2136","66",69,74,27,10,4
"2137","66",83,62,32,12,10
"2138","66",84,92,52,18,6
"2139","66",85,93,30,9,13
"2140","66",102,88,31,6,15
"2141","66",72,85,19,5,-4
"2142","66",67,69,30,8,2
"2143","66",74,101,34,11,17
"2144","66",77,94,21,7,-3
"2145","66",87,77,28,8,15
"2146","66",69,72,13,5,-2
"2147","66",65,57,29,8,8
"2148","66",92,89,32,11,7
"2149","66",83,90,29,8,5
"2150","66",70,56,21,4,3
"2151","66",89,94,26,4,10
"2152","66",72,83,25,13,14
"2153","66",68,54,19,6,4
"2154","66",90,64,20,3,6
"2155","66",86,78,16,8,7
"2156","66",75,79,7,1,1
"2157","66",64,66,9,3,2
"2158","66",73,93,10,1,4
"2159","66",69,90,14,5,8
"2160","66",70,69,22,3,3
"2161","66",90,96,14,4,6
"2162","66",80,77,4,0,1
"2163","66",76,82,21,7,5
"2164","66",77,65,8,1,0
"2165","66",69,76,32,11,2
"2166","67",75,79,25,7,6
"2167","67",80,76,17,7,6
"2168","67",78,74,19,5,13
"2169","67",62,83,16,4,1
"2170","67",87,75,10,3,4
"2171","67",72,79,10,4,6
"2172","67",101,74,20,1,6
"2173","67",87,82,16,4,10
"2174","67",72,69,16,9,6
"2175","67",70,81,11,3,0
"2176","67",79,81,24,4,12
"2177","67",73,65,12,2,2
"2178","67",74,71,13,5,6
"2179","67",84,91,23,6,14
"2180","67",71,70,21,9,1
"2181","67",80,66,19,6,12
"2182","67",67,88,25,8,10
"2183","67",61,90,26,9,11
"2184","67",90,95,25,3,17
"2185","67",95,93,19,6,5
"2186","67",78,88,22,12,11
"2187","67",68,75,18,6,-4
"2188","67",92,74,16,9,8
"2189","67",79,89,15,7,6
"2190","67",65,71,12,3,0
"2191","67",73,78,11,4,8
"2192","67",62,79,18,2,8
"2193","67",82,76,11,4,-1
"2194","67",92,76,15,6,8
"2195","67",84,72,33,12,23
"2196","68",76,80,26,6,3
"2197","68",93,94,16,6,8
"2198","68",79,82,15,2,1
"2199","68",78,100,26,3,5
"2200","68",60,62,14,2,1
"2201","68",94,78,17,4,3
"2202","68",72,57,20,6,5
"2203","68",69,67,17,4,1
"2204","68",85,79,27,5,6
"2205","68",77,87,16,7,-4
"2206","68",80,91,16,4,-2
"2207","68",105,99,24,9,15
"2208","68",107,102,19,4,1
"2209","68",89,92,17,4,11
"2210","68",77,80,29,9,12
"2211","68",74,90,23,5,4
"2212","68",96,83,26,5,5
"2213","68",76,78,21,4,2
"2214","68",76,78,19,7,10
"2215","68",85,91,18,5,7
"2216","68",74,91,22,8,8
"2217","68",82,93,25,5,5
"2218","68",95,90,30,5,10
"2219","68",93,95,22,5,0
"2220","68",77,82,16,6,-1
"2221","68",79,69,26,6,9
"2222","68",80,74,29,9,16
"2223","68",75,85,23,6,7
"2224","68",75,84,23,3,6
"2225","68",96,90,23,7,3
"2226","68",79,62,19,6,5
"2227","68",68,74,20,7,4
"2228","68",76,92,20,5,-2
"2229","68",63,80,16,6,-2
"2230","69",75,54,18,5,10
"2231","69",65,79,16,6,3
"2232","69",82,87,16,0,1
"2233","69",70,64,15,2,6
"2234","69",60,68,23,4,7
"2235","69",66,70,16,4,0
"2236","69",75,87,24,4,8
"2237","69",81,64,19,7,17
"2238","69",57,72,18,0,0
"2239","69",75,83,31,6,11
"2240","69",72,76,30,7,10
"2241","69",100,105,32,7,14
"2242","69",64,85,23,7,14
"2243","69",85,78,33,15,5
"2244","69",69,73,32,10,12
"2245","69",67,65,33,8,9
"2246","69",90,74,21,1,5
"2247","69",87,80,22,3,8
"2248","69",66,80,18,6,5
"2249","69",54,68,31,8,9
"2250","69",77,75,23,5,6
"2251","69",66,64,26,2,1
"2252","69",84,80,29,6,8
"2253","69",63,78,20,6,9
"2254","69",80,76,22,9,-3
"2255","69",74,87,17,3,4
"2256","69",83,76,23,6,12
"2257","69",46,79,14,6,2
"2258","69",71,66,20,4,7
"2259","69",76,90,18,2,6
"2260","69",64,76,19,5,5
"2261","69",63,76,17,3,9
"2262","69",73,61,13,2,8
"2263","69",73,61,10,2,3
"2264","70",75,79,22,0,3
"2265","70",80,76,21,3,12
"2266","70",78,74,26,4,12
"2267","70",62,83,21,3,3
"2268","70",82,79,29,6,10
"2269","70",72,88,24,6,12
"2270","70",79,87,24,5,16
"2271","70",87,75,25,2,4
"2272","70",79,91,29,5,15
"2273","70",72,79,15,2,6
"2274","70",101,74,21,0,16
"2275","70",87,82,28,7,24
"2276","70",72,69,30,5,20
"2277","70",70,81,21,2,10
"2278","70",79,81,25,5,17
"2279","70",73,65,31,3,12
"2280","70",74,71,29,5,16
"2281","70",84,91,24,7,18
"2282","70",71,70,25,8,11
"2283","70",80,66,28,1,15
"2284","70",67,88,26,6,17
"2285","70",61,90,22,7,6
"2286","70",90,95,24,4,6
"2287","70",95,93,19,3,13
"2288","70",78,88,27,5,26
"2289","70",68,75,30,4,16
"2290","70",92,74,27,2,12
"2291","70",79,89,20,2,7
"2292","70",65,71,32,3,13
"2293","70",73,78,28,3,13
"2294","70",62,79,24,1,8
"2295","70",82,76,35,7,32
"2296","70",92,76,25,3,7
"2297","70",84,72,7,1,4
"2298","71",79,75,20,7,10
"2299","71",90,88,28,11,6
"2300","71",73,87,24,7,6
"2301","71",77,82,34,13,17
"2302","71",80,69,28,7,8
"2303","71",76,85,22,7,2
"2304","71",93,85,23,9,4
"2305","71",97,59,16,5,6
"2306","71",85,82,25,8,16
"2307","71",75,67,17,3,-4
"2308","71",83,73,21,4,4
"2309","71",85,64,16,5,2
"2310","71",78,85,16,5,-3
"2311","71",81,79,18,5,-3
"2312","71",76,68,15,2,5
"2313","71",70,77,15,4,0
"2314","71",86,73,19,9,-4
"2315","71",83,71,21,6,7
"2316","71",93,74,19,9,15
"2317","71",81,79,24,4,3
"2318","71",75,77,21,9,4
"2319","71",108,112,13,5,4
"2320","71",75,79,12,3,0
"2321","71",67,77,15,8,2
"2322","71",89,80,9,4,5
"2323","71",85,75,12,3,1
"2324","71",76,83,2,1,1
"2325","71",67,75,19,7,1
"2326","71",68,88,7,1,-2
"2327","71",77,80,5,1,3
"2328","71",69,80,4,3,-1
"2329","71",96,82,17,2,4
"2330","71",92,76,13,3,8
"2331","71",55,84,24,9,5
"2332","72",81,64,21,8,10
"2333","72",74,69,25,3,7
"2334","72",74,78,22,8,6
"2335","72",100,78,22,7,19
"2336","72",87,72,21,5,7
"2337","72",78,94,24,4,9
"2338","72",91,79,24,8,8
"2339","72",81,66,27,4,10
"2340","72",95,96,24,5,9
"2341","72",80,72,27,6,6
"2342","72",92,79,19,4,9
"2343","72",91,80,16,3,0
"2344","72",81,76,15,1,0
"2345","72",80,77,18,1,0
"2346","72",87,69,19,4,-2
"2347","72",94,89,13,3,2
"2348","72",78,58,17,6,5
"2349","72",72,66,10,2,-2
"2350","72",90,61,20,4,16
"2351","72",90,78,17,4,8
"2352","72",101,85,20,4,10
"2353","72",89,71,14,1,4
"2354","72",93,73,13,5,2
"2355","72",78,63,15,4,3
"2356","72",90,69,14,5,2
"2357","72",79,69,15,7,6
"2358","72",75,67,13,4,4
"2359","72",78,73,14,3,2
"2360","72",82,80,13,2,-1
"2361","72",76,64,17,4,11
"2362","72",82,96,27,10,23
"2363","72",76,69,22,4,6
"2364","72",78,65,18,4,14
"2365","73",54,75,12,6,1
"2366","73",87,90,28,10,13
"2367","73",68,78,32,7,14
"2368","73",71,59,28,8,12
"2369","73",65,79,21,6,6
"2370","73",82,101,17,8,9
"2371","73",66,74,22,4,9
"2372","73",88,71,29,7,12
"2373","73",96,95,22,5,9
"2374","73",83,75,23,4,0
"2375","73",76,72,29,7,18
"2376","73",89,67,16,3,10
"2377","73",79,69,22,4,10
"2378","73",63,69,16,7,9
"2379","73",65,67,8,2,3
"2380","73",71,74,17,6,2
"2381","73",83,96,16,1,6
"2382","73",78,76,25,9,9
"2383","73",71,83,18,5,5
"2384","73",68,72,14,1,3
"2385","73",64,90,9,4,4
"2386","73",86,63,24,4,14
"2387","73",85,101,22,7,10
"2388","73",80,89,11,3,4
"2389","73",89,79,15,2,9
"2390","73",69,70,4,0,1
"2391","73",66,82,25,8,11
"2392","73",66,71,20,7,7
"2393","73",89,81,26,7,12
"2394","73",67,71,4,2,-2
"2395","73",84,55,17,5,7
"2396","74",77,89,29,11,21
"2397","74",79,63,20,5,5
"2398","74",65,73,19,5,5
"2399","74",68,60,20,4,6
"2400","74",92,84,17,1,7
"2401","74",74,66,18,3,6
"2402","74",61,64,22,7,-2
"2403","74",64,81,16,5,0
"2404","74",66,81,19,2,6
"2405","74",79,68,18,4,6
"2406","74",67,75,17,4,4
"2407","74",73,83,15,2,3
"2408","74",65,75,7,4,4
"2409","74",86,89,20,9,3
"2410","74",81,70,23,9,16
"2411","74",69,63,22,8,-1
"2412","74",65,73,11,4,3
"2413","74",77,80,14,3,11
"2414","74",73,86,9,2,3
"2415","74",72,65,13,5,8
"2416","74",91,74,16,4,7
"2417","74",78,90,14,2,6
"2418","74",79,75,25,8,19
"2419","74",89,75,11,4,1
"2420","74",82,77,9,3,3
"2421","74",77,67,16,6,15
"2422","74",76,80,11,5,2
"2423","74",65,76,13,5,2
"2424","74",79,46,14,4,3
"2425","74",74,61,14,2,2
"2426","74",81,89,13,3,1
"2427","74",69,72,18,6,10
"2428","74",71,67,13,2,4
"2429","74",61,73,14,3,-2
"2430","75",89,77,11,1,-1
"2431","75",90,87,23,6,8
"2432","75",94,93,22,2,5
"2433","75",87,82,13,3,3
"2434","75",75,72,23,7,12
"2435","75",88,72,19,6,3
"2436","75",87,79,28,9,20
"2437","75",62,65,24,6,5
"2438","75",85,72,9,1,1
"2439","75",82,85,12,3,-2
"2440","75",72,80,28,10,14
"2441","75",94,77,17,3,4
"2442","75",79,92,24,2,1
"2443","75",75,65,22,8,8
"2444","75",83,77,21,5,10
"2445","75",71,81,13,3,-1
"2446","75",74,69,16,4,2
"2447","75",91,84,19,5,7
"2448","75",80,87,24,8,10
"2449","75",83,72,12,1,2
"2450","75",91,85,18,6,4
"2451","75",77,60,13,2,0
"2452","75",93,82,20,3,4
"2453","75",112,108,25,6,7
"2454","75",88,78,8,2,-2
"2455","75",76,65,14,3,6
"2456","75",75,67,14,2,6
"2457","75",84,75,9,4,1
"2458","75",66,64,17,8,7
"2459","75",74,64,8,4,-1
"2460","75",80,82,8,3,6
"2461","75",63,71,12,4,-1
"2462","75",76,92,35,12,12
"2463","75",80,63,23,8,9
"2464","76",69,80,21,7,11
"2465","76",64,81,21,5,1
"2466","76",59,71,14,3,3
"2467","76",73,65,7,2,-1
"2468","76",80,76,11,3,8
"2469","76",68,76,13,7,10
"2470","76",79,72,18,5,7
"2471","76",79,85,4,0,1
"2472","76",82,87,7,2,-1
"2473","76",89,86,4,3,4
"2474","76",57,65,21,4,13
"2475","76",81,71,19,8,18
"2476","76",69,74,30,10,13
"2477","76",56,70,17,6,4
"2478","76",80,73,7,3,2
"2479","76",58,78,11,3,0
"2480","76",88,67,3,0,0
"2481","76",60,77,16,2,3
"2482","76",63,86,15,2,3
"2483","76",71,89,13,1,2
"2484","76",80,84,2,2,-1
"2485","76",69,77,12,5,4
"2486","76",74,80,12,4,2
"2487","76",67,76,10,2,3
"2488","76",71,65,12,5,4
"2489","76",88,68,10,3,3
"2490","76",74,68,5,2,1
"2491","76",65,77,31,11,19
"2492","76",65,78,24,7,2
"2493","77",75,87,10,3,8
"2494","77",81,64,5,1,0
"2495","77",57,72,2,1,-1
"2496","77",75,83,19,4,11
"2497","77",72,76,24,6,15
"2498","77",100,105,15,3,4
"2499","77",64,85,12,7,4
"2500","77",85,78,10,2,-3
"2501","77",69,73,20,3,12
"2502","77",67,65,12,1,1
"2503","77",90,74,8,3,0
"2504","77",87,80,12,0,-1
"2505","77",66,80,24,5,11
"2506","77",54,68,14,3,4
"2507","77",77,75,23,5,11
"2508","77",66,64,16,3,7
"2509","77",84,80,23,3,9
"2510","77",63,78,25,6,6
"2511","77",80,76,27,6,10
"2512","77",74,87,11,5,14
"2513","77",83,76,22,2,2
"2514","77",46,79,20,5,1
"2515","77",71,66,27,4,20
"2516","77",76,90,15,4,7
"2517","77",64,76,12,1,5
"2518","77",63,76,4,0,0
"2519","77",73,61,14,2,5
"2520","77",73,61,16,6,3
"2521","78",63,79,24,8,-2
"2522","78",82,77,6,1,2
"2523","78",79,65,10,1,-1
"2524","78",70,66,7,2,9
"2525","78",64,61,14,2,3
"2526","78",71,88,0,0,0
"2527","78",76,68,15,3,4
"2528","78",67,89,15,5,7
"2529","78",83,75,11,6,9
"2530","78",77,83,11,2,1
"2531","78",102,107,10,2,5
"2532","78",76,81,10,2,1
"2533","78",68,76,8,2,-1
"2534","78",77,70,8,5,1
"2535","78",80,77,4,1,0
"2536","78",78,76,14,5,14
"2537","78",72,68,21,10,10
"2538","78",74,93,15,8,4
"2539","78",78,86,36,12,6
"2540","78",82,64,11,9,-2
"2541","78",57,60,14,4,0
"2542","78",75,68,20,2,14
"2543","78",73,77,19,3,5
"2544","78",76,67,14,6,7
"2545","78",69,79,11,4,6
"2546","78",64,66,22,6,1
"2547","78",61,74,19,6,-4
"2548","78",90,76,5,0,1
"2549","78",61,73,23,5,0
"2550","79",88,72,3,0,-1
"2551","79",87,79,9,3,5
"2552","79",85,72,17,2,2
"2553","79",82,85,11,4,2
"2554","79",72,80,5,1,2
"2555","79",94,77,23,5,11
"2556","79",79,92,19,4,6
"2557","79",75,65,24,4,6
"2558","79",83,77,29,6,18
"2559","79",71,81,5,2,-1
"2560","79",74,69,24,8,22
"2561","79",91,84,22,8,14
"2562","79",80,87,22,3,14
"2563","79",83,72,27,2,13
"2564","79",91,85,19,3,11
"2565","79",77,60,26,11,16
"2566","79",93,82,24,11,11
"2567","79",112,108,22,3,9
"2568","79",88,78,19,4,9
"2569","79",76,65,15,3,10
"2570","79",75,67,11,3,1
"2571","79",84,75,10,2,4
"2572","79",66,64,14,3,3
"2573","79",74,64,17,4,8
"2574","79",80,82,21,6,2
"2575","79",63,71,14,4,1
"2576","79",76,92,28,7,12
"2577","79",80,63,22,6,10
"2578","80",69,80,18,3,15
"2579","80",64,81,15,6,10
"2580","80",59,71,17,5,3
"2581","80",73,65,15,4,6
"2582","80",64,70,9,0,1
"2583","80",69,80,18,4,-2
"2584","80",62,60,18,5,10
"2585","80",72,87,19,4,-2
"2586","80",65,62,16,5,12
"2587","80",80,76,15,3,1
"2588","80",68,76,14,2,4
"2589","80",79,72,19,3,6
"2590","80",79,85,20,3,4
"2591","80",82,87,27,4,9
"2592","80",89,86,19,4,6
"2593","80",57,65,7,2,2
"2594","80",81,71,25,2,7
"2595","80",69,74,19,4,7
"2596","80",56,70,20,7,7
"2597","80",80,73,17,2,6
"2598","80",58,78,21,6,2
"2599","80",88,67,21,5,12
"2600","80",60,77,18,3,4
"2601","80",63,86,27,6,6
"2602","80",71,89,16,2,-1
"2603","80",80,84,11,5,1
"2604","80",69,77,6,1,-1
"2605","80",74,80,9,0,3
"2606","80",67,76,4,2,0
"2607","80",71,65,9,3,5
"2608","80",88,68,13,4,6
"2609","80",74,68,20,3,3
"2610","80",65,77,22,8,3
"2611","80",65,78,16,5,6
"2612","81",77,89,9,3,6
"2613","81",79,63,16,4,13
"2614","81",65,73,5,1,1
"2615","81",68,60,15,4,11
"2616","81",92,84,13,4,7
"2617","81",74,66,16,5,8
"2618","81",61,64,9,5,4
"2619","81",64,81,9,1,6
"2620","81",66,81,14,3,15
"2621","81",79,68,12,8,8
"2622","81",67,75,13,5,3
"2623","81",73,83,8,6,5
"2624","81",65,75,3,0,1
"2625","81",86,89,12,3,7
"2626","81",81,70,12,4,10
"2627","81",69,63,9,2,1
"2628","81",65,73,13,2,8
"2629","81",77,80,10,2,6
"2630","81",73,86,13,6,8
"2631","81",72,65,9,1,3
"2632","81",91,74,6,0,0
"2633","81",78,90,12,3,7
"2634","81",79,75,11,1,2
"2635","81",89,75,11,4,8
"2636","81",82,77,11,5,6
"2637","81",77,67,10,4,3
"2638","81",76,80,5,1,-1
"2639","81",65,76,9,3,0
"2640","81",79,46,18,9,5
"2641","81",74,61,8,3,0
"2642","81",81,89,6,2,0
"2643","81",69,72,8,3,2
"2644","81",71,67,11,5,4
"2645","81",61,73,17,7,12
"2646","82",79,75,7,1,-3
"2647","82",90,88,12,5,9
"2648","82",73,87,9,2,8
"2649","82",77,82,16,3,9
"2650","82",80,69,5,1,-2
"2651","82",76,85,20,4,4
"2652","82",93,85,14,4,7
"2653","82",97,59,8,2,1
"2654","82",85,82,6,3,1
"2655","82",75,67,8,3,1
"2656","82",83,73,18,6,11
"2657","82",85,64,17,6,18
"2658","82",78,85,4,1,7
"2659","82",81,79,13,3,7
"2660","82",76,68,11,2,-2
"2661","82",70,77,14,2,11
"2662","82",86,73,10,3,7
